,GEOCODIGO,REGION,NOM_REGION,PROVINCIA,NOM_PROVIN,COMUNA,NOM_COMUNA,URBANO,DISTRITO,LOC_ZON,SHAPE_Leng,SHAPE_Area,area_m2,area_km2,lon,lat,Cantidad_Shops,Vel_promedio,demanda1,customer1,demanda2,customer2,demanda3,customer3,demanda4,customer4,demanda5,customer5
404,13110061003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,6,3,0.02182117299,2.932238e-05,302258.410692382,0.302258410692382,-70.5718382260458,-33.5196830160676,0,18.569053711492,119,64,137,97,113,64,153,60,222,57
405,13110061004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,6,4,0.040192659,6.281478e-05,647500.659231454,0.647500659231454,-70.5631425144978,-33.5198491200892,2,20.9104341276791,138,89,162,52,117,50,223,52,197,67
406,13110061005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,6,5,0.02536174414,3.826031e-05,394368.83229466,0.39436883229466,-70.565369297158,-33.5246725060765,0,22.8117516448701,118,66,171,65,128,50,187,50,136,114
407,13110061006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,6,6,0.02886017341,4.278638e-05,441019.965307153,0.441019965307153,-70.5736234461729,-33.524972299226,1,29.0327953541429,186,76,153,76,172,62,160,89,126,122
408,13110061007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,6,7,0.01933201814,1.622928e-05,167302.179785772,0.167302179785772,-70.5822432695485,-33.5151439420143,0,24.3808430284748,152,79,204,86,122,52,187,119,173,51
409,13110061008,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,6,8,0.01815283214,1.915185e-05,197408.952997775,0.197408952997775,-70.5587228873567,-33.5242472256357,0,21.7683204849717,165,101,121,108,126,79,107,61,173,91
410,13110071001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,7,1,0.06250955531,0.00012350331,1273136.2231555,1.2731362231555,-70.5491829665593,-33.5162594416494,1,19.8985923866955,169,71,158,55,159,50,171,65,127,57
411,13110071002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,7,2,0.07953776432,0.00030529722,3147196.61021299,3.14719661021299,-70.5286155510355,-33.5153141301747,0,15.1078154226852,112,55,147,106,150,58,105,61,149,65
412,13110071003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,7,3,0.08780936118,0.00032990838,3400369.20211619,3.40036920211619,-70.5343510198848,-33.5289214711068,0,16.4731759634849,105,56,122,59,115,53,132,50,164,174
413,13110071004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,7,4,0.08640941059,0.00028610962,2948645.06248931,2.94864506248931,-70.5479124047524,-33.5374167199063,1,19.2142569068694,165,149,234,66,106,76,191,55,333,70
414,13110071005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,7,5,0.03540963395,6.198584e-05,638952.33674793,0.63895233674793,-70.5527429254439,-33.5203121242645,0,22.6486320187803,454,77,121,57,156,95,113,85,100,53
415,13110081001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,8,1,0.03570901372,6.73768e-05,694431.381179498,0.694431381179498,-70.5706900303504,-33.5316457719575,2,24.1712215971969,110,51,111,62,109,139,164,55,143,64
416,13110081002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,8,2,0.02741545829,3.8956e-05,401517.793595703,0.401517793595703,-70.5637069609265,-33.5293660562229,0,18.7961354466278,145,69,109,54,120,78,104,111,380,68
417,13110081003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,8,3,0.0325600136,3.99914e-05,412168.533061352,0.412168533061351,-70.5597488173184,-33.5337957589206,0,20.0934740784878,129,86,161,54,148,72,100,78,100,62
418,13110081004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,8,4,0.02141905272,2.641111e-05,272219.410536779,0.272219410536779,-70.5578824202201,-33.5289845621293,0,13.1600704688676,125,53,103,51,115,92,170,78,274,77
419,13110091001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,9,1,0.02680243491,2.874679e-05,296264.650214447,0.296264650214447,-70.5689218597311,-33.5373171646667,1,23.1302393160615,115,51,185,62,121,93,133,59,102,55
420,13110091002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,9,2,0.02518573785,3.32163e-05,342326.136627592,0.342326136627592,-70.5610322102855,-33.5376771971757,0,19.8344756619137,101,50,202,74,122,78,134,87,124,55
421,13110091003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,9,3,0.02284778158,2.125832e-05,219080.605445215,0.219080605445215,-70.5669462815914,-33.5404237300901,0,20.6908868539657,144,70,181,63,101,98,277,74,185,55
422,13110091004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,9,4,0.04741626346,9.997693e-05,1030274.33565709,1.03027433565709,-70.5607862773096,-33.5447665598457,0,22.2842986737924,111,65,108,80,144,56,130,95,133,54
423,13110091005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,9,5,0.0323805986,3.574969e-05,368425.369719738,0.368425369719738,-70.5568249784252,-33.5399805225072,0,18.9105350001468,125,74,127,100,117,83,176,54,111,81
424,13110101001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,10,1,0.02544955486,3.148586e-05,324477.907391162,0.324477907391162,-70.585929599575,-33.5416133168405,5,22.2504741819946,107,73,113,86,127,79,151,121,141,68
425,13110101002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,10,2,0.0332326056,5.562639e-05,573221.98121736,0.57322198121736,-70.5723409052048,-33.5470183131939,3,21.0969600686874,213,57,133,132,123,76,118,117,110,51
426,13110101003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,10,3,0.03126662659,4.323898e-05,445599.131434094,0.445599131434094,-70.5762614724786,-33.541619026843,4,22.1054532206577,116,96,104,102,126,63,107,51,153,96
427,13110101004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,10,4,0.02430181107,3.354541e-05,345682.611346984,0.345682611346984,-70.5854905246263,-33.5464993952207,7,28.2525883659307,127,78,171,73,135,69,133,50,139,62
428,13110101005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,10,5,0.02621408252,4.104137e-05,422925.105195663,0.422925105195663,-70.5796905331103,-33.5470518080156,0,23.6429073372971,107,116,158,56,136,54,145,59,134,59
429,13110111001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,1,0.03239264153,3.26649e-05,336589.270274628,0.336589270274628,-70.5720730127219,-33.5514998109195,0,22.2582508983117,161,52,155,55,200,68,182,54,128,63
430,13110111002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,2,0.01827333423,1.555276e-05,160253.535703607,0.160253535703607,-70.5681339486674,-33.555297878911,0,17.9833512268905,128,56,157,77,145,62,227,69,111,90
431,13110111003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,3,0.03234230188,4.986747e-05,513803.247428533,0.513803247428533,-70.564448923061,-33.5594467482644,2,25.0457639379821,112,58,109,66,373,62,143,51,135,78
432,13110111004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,4,0.02465499006,3.160802e-05,325663.863092434,0.325663863092434,-70.5723957727638,-33.5608380758701,2,14.7066836073523,120,51,101,58,123,56,182,51,116,64
433,13110111005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,5,0.02089918108,2.129199e-05,219389.652253589,0.219389652253589,-70.5745780066478,-33.5553498633328,1,19.2653751656912,267,51,136,51,107,54,132,133,189,62
434,13110111006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,6,0.0188765271,1.880832e-05,193799.640816856,0.193799640816856,-70.5646692267419,-33.5546884233001,0,23.3122157362328,150,50,149,64,172,69,104,76,122,64
435,13110111007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,11,7,0.01749418463,1.386942e-05,142907.97603952,0.14290797603952,-70.5712270426163,-33.5557035045657,0,17.3202294936856,161,53,171,57,103,51,178,57,104,63
436,13110121001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,12,1,0.02392816157,2.703581e-05,278585.109357326,0.278585109357326,-70.5825544747233,-33.5516577875511,1,19.5392209833268,215,138,111,64,143,68,183,54,164,54
437,13110121002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,12,2,0.02603923756,2.633109e-05,271314.230669569,0.271314230669569,-70.581856687897,-33.5545776343163,1,21.6265021051325,109,52,283,55,122,97,166,63,176,64
438,13110121003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,12,3,0.02551625406,3.041395e-05,313373.317435427,0.313373317435427,-70.5809221533644,-33.5574859454732,1,18.3250663174703,114,98,137,68,124,68,137,61,336,53
439,13110121004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,12,4,0.03067577385,5.431478e-05,559609.747806014,0.559609747806014,-70.5802515490615,-33.5618463495905,3,23.9656462457009,106,56,108,59,109,57,117,61,254,53
440,13110131001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,13,1,0.03634229404,4.766396e-05,491078.780287524,0.491078780287524,-70.5918582954647,-33.5630977861896,4,21.7041225619884,119,121,185,89,262,68,135,51,118,70
441,13110131002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,13,2,0.03711225193,3.63676e-05,374678.668071729,0.374678668071729,-70.5922117186054,-33.5663823283826,2,24.1580810954182,107,94,146,50,112,70,113,60,104,98
442,13110131003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,13,3,0.02273176143,2.477571e-05,255248.167675713,0.255248167675713,-70.5882493181629,-33.5679452403586,1,24.2112168700315,266,92,110,55,107,88,111,67,110,80
443,13110141001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,1,0.01743666303,1.139054e-05,117356.13730211,0.11735613730211,-70.6080790376814,-33.5629682135272,0,22.4727409359144,106,50,132,117,276,51,119,51,111,52
444,13110141002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,2,0.01203390802,8.17105e-06,84184.8940227381,0.0841848940227381,-70.6112124031518,-33.5640215596618,0,18.448299229226,139,83,142,88,234,51,154,51,128,66
445,13110141003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,3,0.01498471418,1.179295e-05,121505.485128028,0.121505485128028,-70.6081982022248,-33.5606034276004,1,19.1962165934985,101,59,103,70,173,53,128,75,153,80
446,13110141004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,4,0.02767029576,2.477387e-05,255244.154787046,0.255244154787046,-70.6025079646934,-33.5630932068316,1,15.5996169988777,187,89,104,98,159,56,158,95,110,83
447,13110141005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,5,0.03454331722,4.172104e-05,429831.946316429,0.429831946316429,-70.6052036863791,-33.5664378974492,0,14.0049500469732,107,59,103,66,114,55,200,80,100,50
448,13110141006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,6,0.0123611809,8.55485e-06,88135.0296961004,0.0881350296961004,-70.61063208606,-33.5679891612925,0,23.6704040887086,224,60,278,57,120,58,191,54,145,70
449,13110141007,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,14,7,0.01472530111,1.033883e-05,106523.208391146,0.106523208391146,-70.6022181158011,-33.5607278625618,1,20.1871151069852,156,66,121,80,137,87,100,52,207,52
450,13110151001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,15,1,0.02575477989,2.044047e-05,210621.282136112,0.210621282136112,-70.6076992764434,-33.5530590234403,3,19.1273412866805,115,60,149,53,114,60,183,53,318,82
451,13110151002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,15,2,0.01865228577,1.941796e-05,200076.909716907,0.200076909716907,-70.6102242250767,-33.5566530442318,5,24.5705686910416,148,66,193,82,161,56,129,85,134,82
452,13110151003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,15,3,0.01719531843,1.710133e-05,176206.829613519,0.176206829613519,-70.6068391173708,-33.5567624412186,4,23.3647345527185,121,67,150,51,137,86,111,55,176,59
453,13110151004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,15,4,0.01358681103,1.123559e-05,115769.81616111,0.11576981616111,-70.6036375259077,-33.5554091201503,1,22.2288562637847,110,97,106,112,179,55,243,50,161,60
454,13110151005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,15,5,0.01150431308,7.47522e-06,77021.4927524683,0.0770214927524683,-70.6029182801133,-33.5577916028555,1,23.2123856355379,191,55,102,59,234,56,123,79,129,68
455,13110161001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,16,1,0.02055689591,2.303e-05,237307.006915495,0.237307006915495,-70.5990738026359,-33.5520315305002,3,21.8593215607579,102,63,102,52,167,52,237,76,115,105
456,13110161002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,16,2,0.02527574031,2.933423e-05,302267.644560124,0.302267644560124,-70.5913474862507,-33.5519410438322,2,24.1484636617808,106,64,100,52,255,51,147,96,180,79
457,13110161003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,16,3,0.02784430542,4.063019e-05,418646.577697616,0.418646577697616,-70.5911556856789,-33.5556360368631,0,23.3826790122001,117,95,101,63,154,55,116,130,197,51
458,13110161004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,16,4,0.02081903404,2.594626e-05,267343.994821074,0.267343994821073,-70.5986825111095,-33.5561569265042,3,13.744187204548,149,68,190,51,118,60,106,73,149,77
459,13110161005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,16,5,0.01877083649,2.014107e-05,207518.940294033,0.207518940294033,-70.5979624581218,-33.5602403007835,4,18.2235798456091,140,69,185,55,145,53,124,52,184,64
460,13110161006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,16,6,0.02689787146,3.44676e-05,355132.418987383,0.355132418987383,-70.590365152981,-33.5594550816672,1,22.1473804800221,138,67,100,73,112,54,181,57,201,56
461,13110171001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,17,1,0.01659900214,1.701032e-05,175300.998259225,0.175300998259225,-70.6012031346352,-33.5410433594264,4,22.2489272356347,278,73,169,67,122,75,110,53,127,58
462,13110171002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,17,2,0.02535942848,3.284131e-05,338446.466428855,0.338446466428855,-70.5944404984778,-33.5414106719954,5,19.9956370567699,108,68,100,57,122,64,109,82,194,59
463,13110171003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,17,3,0.0278884347,3.722971e-05,383654.570966196,0.383654570966196,-70.5934351186593,-33.5452217150755,4,21.6936695515656,115,75,158,65,147,74,347,63,104,58
464,13110171004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,17,4,0.02357195468,2.729462e-05,281261.602005928,0.281261602005928,-70.5916841764215,-33.5486937037812,8,23.8687430406174,165,97,125,71,120,65,112,84,103,54
465,13110171005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,17,5,0.02156550276,2.511974e-05,258850.538675518,0.258850538675518,-70.5996224865137,-33.5485942298324,4,24.0434321664449,166,71,222,61,108,84,174,104,100,52
466,13110171006,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,17,6,0.01855926295,2.12031e-05,218500.261292432,0.218500261292432,-70.6009524327439,-33.5448723573462,1,22.8372448534156,200,51,102,65,170,63,136,94,150,65
467,13110181001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,18,1,0.02895539857,3.759832e-05,387458.807593266,0.387458807593266,-70.6071066070893,-33.5439787527489,7,25.0694455706941,103,64,112,61,267,59,186,52,175,60
468,13110181002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,18,2,0.01946492363,2.116451e-05,218091.248804296,0.218091248804296,-70.6050185013303,-33.5493669063814,3,19.9863766003587,175,52,158,104,139,76,129,83,159,60
469,13110181003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,18,3,0.01883038839,2.073256e-05,213639.367182961,0.213639367182961,-70.6088067149247,-33.5496660034773,3,18.9649528028871,199,67,126,73,126,68,111,75,167,67
470,13110181004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,18,4,0.01771923178,1.794857e-05,184952.897780277,0.184952897780277,-70.6124641881079,-33.5491170222843,3,22.5377352750116,118,62,126,55,308,55,122,57,162,59
471,13110191001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,19,1,0.0173524538,1.822877e-05,187879.719745434,0.187879719745434,-70.601326520976,-33.5309753593692,0,13.9714931884552,196,50,143,80,180,80,131,61,110,66
472,13110191002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,19,2,0.01712507549,1.74161e-05,179504.424136604,0.179504424136604,-70.5972034096887,-33.5305861970989,0,11.7248440776465,104,70,117,61,195,86,122,61,251,53
473,13110191003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,19,3,0.02681186351,4.0018e-05,412432.119800624,0.412432119800624,-70.5954915142231,-33.5359765373122,9,24.6160368478353,121,56,229,65,159,147,143,56,174,74
474,13110191004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,19,4,0.02312686491,3.050257e-05,314362.326361961,0.314362326361961,-70.6007410935275,-33.5365989693309,0,24.5720583365949,101,81,142,54,109,57,121,71,194,59
475,13110201001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,20,1,0.01736585562,1.815866e-05,187163.075247152,0.187163075247152,-70.6069606644261,-33.5282529393434,0,53.3757240699524,151,52,121,54,126,70,326,85,289,80
476,13110201002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,20,2,0.02198782537,2.126977e-05,219218.70633211,0.21921870633211,-70.6085628057417,-33.5324995880755,1,60.2707629009424,116,94,104,50,167,60,135,65,191,69
477,13110201003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,20,3,0.02729544552,2.786491e-05,287188.025862007,0.287188025862007,-70.6053320584514,-33.533659119469,2,71.1197585442397,244,58,114,95,143,90,222,76,213,119
478,13110201004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,20,4,0.01828069581,1.746611e-05,180004.103715785,0.180004103715785,-70.6065029537326,-33.5381981356669,4,21.4595457609339,235,69,128,50,130,59,131,50,210,67
479,13110201005,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,20,5,0.01623052784,1.156523e-05,119186.938089467,0.119186938089467,-70.6066768055836,-33.5405188133658,3,20.2128049227146,151,119,117,57,100,61,191,80,104,84
480,13110211001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,21,1,0.02933474135,4.075234e-05,420074.225723298,0.420074225723298,-70.605853804531,-33.5207928007123,8,19.6949644151454,155,98,131,62,221,58,110,72,202,90
481,13110211002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,21,2,0.02251821686,2.682054e-05,276452.535451143,0.276452535451143,-70.6062340790647,-33.5248744422136,1,23.5771660183441,135,50,196,54,135,53,103,66,113,60
482,13110211003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,21,3,0.02474463566,3.450004e-05,355604.624714118,0.355604624714118,-70.6000991741548,-33.5259060978068,4,47.6198198530136,100,68,115,66,267,63,128,133,110,54
483,13110211004,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13110,LA FLORIDA,LA FLORIDA,21,4,0.02490337577,2.494921e-05,257191.15650555,0.25719115650555,-70.60890845238,-33.5156535571364,2,21.8785774970093,109,58,113,87,211,108,109,89,172,71
484,13111011001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13111,LA GRANJA,LA GRANJA,1,1,0.04763122031,6.81892e-05,702698.286368772,0.702698286368772,-70.626462923561,-33.5447315795809,11,59.0813921599926,109,79,146,50,123,59,272,50,168,94
485,13111011002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13111,LA GRANJA,LA GRANJA,1,2,0.03004283589,2.546647e-05,262443.852574592,0.262443852574592,-70.6148181726699,-33.5418697068005,2,69.9393650603909,168,82,121,62,200,55,137,57,137,83
486,13111011003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13111,LA GRANJA,LA GRANJA,1,3,0.0257723848,2.662614e-05,274385.836693929,0.274385836693929,-70.6142088170142,-33.5447089439495,5,40.2110163086939,108,54,191,59,121,53,148,166,113,122
487,13111021001,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13111,LA GRANJA,LA GRANJA,2,1,0.02390671638,3.470237e-05,357648.319724794,0.357648319724794,-70.6318295959846,-33.5360165735683,4,24.6651998771396,110,53,120,56,207,50,163,55,108,57
488,13111021002,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13111,LA GRANJA,LA GRANJA,2,2,0.03307775327,3.776634e-05,389203.513917918,0.389203513917918,-70.6283935008054,-33.5410285385509,2,55.187618607666,116,115,108,53,151,59,107,67,112,100
489,13111021003,13,REGIÓN METROPOLITANA DE SANTIAGO,131,SANTIAGO,13111,LA GRANJA,LA GRANJA,2,3,0.02415118491,3.332782e-05,343481.718674264,0.343481718674264,-70.6269365571998,-33.5360891750853,2,22.8222561208407,129,142,112,76,105,50,160,53,114,61
